5; 1; 10; 
4.96947; 1.03045; 12.3584; 
4.93904; 1.06066; 14.5533; 
4.90869; 1.09063; 16.6006; 
4.87845; 1.12037; 18.5143; 
4.84829; 1.14987; 20.3065; 
4.81823; 1.17914; 21.9881; 
4.78826; 1.20818; 23.5686; 
4.75839; 1.237; 25.0565; 
4.72861; 1.26559; 26.4595; 
4.69892; 1.29397; 27.7842; 
4.66933; 1.32212; 29.0369; 
4.63983; 1.35006; 30.2228; 
4.61042; 1.37779; 31.3471; 
4.58111; 1.40531; 32.4141; 
4.55189; 1.43262; 33.4279; 
4.52276; 1.45972; 34.3922; 
4.49373; 1.48661; 35.3103; 
4.46479; 1.5133; 36.1854; 
4.43594; 1.53979; 37.0201; 
4.40719; 1.56609; 37.817; 
4.37853; 1.59218; 38.5785; 
4.34997; 1.61807; 39.3068; 
4.32149; 1.64378; 40.0039; 
4.29312; 1.66928; 40.6715; 
4.26483; 1.6946; 41.3114; 
4.23664; 1.71972; 41.9251; 
4.20854; 1.74466; 42.5141; 
4.18054; 1.76941; 43.0798; 
4.15263; 1.79397; 43.6234; 
4.12481; 1.81835; 44.146; 
4.09708; 1.84255; 44.6488; 
4.06945; 1.86656; 45.1327; 
4.04192; 1.89039; 45.5987; 
4.01447; 1.91404; 46.0477; 
3.98712; 1.93751; 46.4805; 
3.95987; 1.96081; 46.8979; 
3.9327; 1.98393; 47.3007; 
3.90563; 2.00687; 47.6894; 
3.87866; 2.02964; 48.0647; 
3.85177; 2.05224; 48.4273; 
3.82499; 2.07466; 48.7776; 
3.79829; 2.09692; 49.1163; 
3.77169; 2.119; 49.4439; 
3.74518; 2.14091; 49.7607; 
3.71876; 2.16266; 50.0673; 
3.69244; 2.18424; 50.3641; 
3.66621; 2.20565; 50.6514; 
3.64008; 2.2269; 50.9297; 
3.61404; 2.24798; 51.1994; 
3.58809; 2.2689; 51.4606; 
3.56224; 2.28966; 51.7139; 
3.53647; 2.31025; 51.9595; 
3.51081; 2.33069; 52.1976; 
3.48523; 2.35096; 52.4285; 
3.45975; 2.37108; 52.6526; 
3.43437; 2.39103; 52.8701; 
3.40907; 2.41083; 53.0811; 
3.38387; 2.43047; 53.286; 
3.35877; 2.44996; 53.4849; 
3.33375; 2.46929; 53.6781; 
3.30883; 2.48846; 53.8657; 
3.28401; 2.50749; 54.0479; 
3.25928; 2.52635; 54.225; 
3.23464; 2.54507; 54.397; 
3.21009; 2.56363; 54.5642; 
3.18564; 2.58204; 54.7267; 
3.16128; 2.6003; 54.8846; 
3.13702; 2.61842; 55.0381; 
3.11284; 2.63638; 55.1874; 
3.08877; 2.65419; 55.3325; 
3.06478; 2.67186; 55.4736; 
3.04089; 2.68938; 55.6108; 
3.01709; 2.70675; 55.7442; 
2.99339; 2.72397; 55.874; 
2.96978; 2.74105; 56.0002; 
2.94626; 2.75799; 56.123; 
2.92284; 2.77478; 56.2424; 
2.89951; 2.79143; 56.3585; 
2.87627; 2.80793; 56.4715; 
2.85313; 2.8243; 56.5813; 
2.83008; 2.84052; 56.6882; 
2.80712; 2.85659; 56.7922; 
2.78426; 2.87253; 56.8933; 
2.76149; 2.88833; 56.9916; 
2.73881; 2.90399; 57.0873; 
2.71623; 2.91951; 57.1803; 
2.69374; 2.93489; 57.2707; 
2.67135; 2.95013; 57.3587; 
2.64904; 2.96523; 57.4442; 
2.62683; 2.9802; 57.5274; 
2.60472; 2.99503; 57.6083; 
2.5827; 3.00972; 57.6869; 
2.56077; 3.02428; 57.7632; 
2.53894; 3.0387; 57.8375; 
2.5172; 3.05299; 57.9096; 
2.49555; 3.06715; 57.9797; 
2.47399; 3.08117; 58.0478; 
2.45253; 3.09506; 58.1139; 
2.43117; 3.10881; 58.1781; 
2.40989; 3.12243; 58.2404; 
2.38871; 3.13592; 58.301; 
2.36763; 3.14928; 58.3597; 
2.34663; 3.16251; 58.4166; 
2.32573; 3.17561; 58.4719; 
2.30493; 3.18858; 58.5254; 
2.28421; 3.20141; 58.5773; 
2.2636; 3.21412; 58.6276; 
2.24307; 3.2267; 58.6764; 
2.22264; 3.23915; 58.7235; 
2.2023; 3.25148; 58.7692; 
2.18205; 3.26368; 58.8134; 
2.1619; 3.27574; 58.8561; 
2.14184; 3.28769; 58.8974; 
2.12188; 3.2995; 58.9373; 
2.10201; 3.31119; 58.9758; 
2.08223; 3.32276; 59.013; 
2.06255; 3.3342; 59.0488; 
2.04295; 3.34552; 59.0833; 
2.02346; 3.35671; 59.1166; 
2.00405; 3.36777; 59.1486; 
1.98474; 3.37872; 59.1794; 
1.96553; 3.38954; 59.209; 
1.9464; 3.40024; 59.2373; 
1.92737; 3.41081; 59.2645; 
1.90844; 3.42127; 59.2906; 
1.88959; 3.4316; 59.3155; 
1.87084; 3.44181; 59.3393; 
1.85219; 3.4519; 59.362; 
1.83363; 3.46187; 59.3837; 
1.81516; 3.47172; 59.4042; 
1.79678; 3.48145; 59.4238; 
1.7785; 3.49106; 59.4423; 
1.76031; 3.50055; 59.4597; 
1.74221; 3.50992; 59.4762; 
1.72421; 3.51918; 59.4917; 
1.70631; 3.52832; 59.5063; 
1.68849; 3.53733; 59.5199; 
1.67077; 3.54624; 59.5325; 
1.65314; 3.55502; 59.5442; 
1.63561; 3.56369; 59.555; 
1.61817; 3.57224; 59.5649; 
1.60082; 3.58068; 59.5739; 
1.58357; 3.589; 59.582; 
1.56641; 3.5972; 59.5893; 
1.54934; 3.60529; 59.5957; 
1.53237; 3.61327; 59.6012; 
1.51549; 3.62113; 59.6059; 
1.4987; 3.62887; 59.6098; 
1.48201; 3.63651; 59.6129; 
1.46541; 3.64403; 59.6152; 
1.4489; 3.65143; 59.6166; 
1.43249; 3.65873; 59.6173; 
1.41617; 3.66591; 59.6172; 
1.39995; 3.67298; 59.6163; 
1.38381; 3.67994; 59.6147; 
1.36778; 3.68678; 59.6123; 
1.35183; 3.69352; 59.6092; 
1.33598; 3.70014; 59.6053; 
1.32022; 3.70666; 59.6007; 
1.30456; 3.71306; 59.5954; 
1.28899; 3.71935; 59.5893; 
1.27351; 3.72554; 59.5826; 
1.25812; 3.73161; 59.5751; 
1.24283; 3.73758; 59.567; 
1.22764; 3.74343; 59.5582; 
1.21253; 3.74918; 59.5486; 
1.19752; 3.75482; 59.5384; 
1.18261; 3.76035; 59.5276; 
1.16778; 3.76578; 59.516; 
1.15305; 3.77109; 59.5038; 
1.13842; 3.7763; 59.4909; 
1.12387; 3.78141; 59.4774; 
1.10943; 3.78641; 59.4633; 
1.09507; 3.7913; 59.4485; 
1.08081; 3.79608; 59.433; 
1.06664; 3.80076; 59.417; 
1.05256; 3.80533; 59.4003; 
1.03858; 3.8098; 59.3829; 
1.02469; 3.81417; 59.365; 
1.0109; 3.81843; 59.3464; 
0.997198; 3.82258; 59.3273; 
0.98359; 3.82663; 59.3075; 
0.970076; 3.83058; 59.2871; 
0.956655; 3.83442; 59.2661; 
0.943328; 3.83816; 59.2445; 
0.930094; 3.8418; 59.2223; 
0.916953; 3.84534; 59.1996; 
0.903906; 3.84877; 59.1762; 
0.890953; 3.8521; 59.1523; 
0.878093; 3.85533; 59.1277; 
0.865327; 3.85846; 59.1026; 
0.852654; 3.86148; 59.0769; 
0.840074; 3.86441; 59.0506; 
0.827588; 3.86723; 59.0238; 
0.815196; 3.86996; 58.9964; 
0.802897; 3.87258; 58.9684; 
0.790691; 3.8751; 58.9398; 
0.778579; 3.87753; 58.9107; 
0.766561; 3.87985; 58.881; 
0.754636; 3.88208; 58.8508; 
0.742804; 3.8842; 58.82; 
0.731066; 3.88623; 58.7886; 
0.719421; 3.88816; 58.7567; 
0.70787; 3.88999; 58.7242; 
0.696413; 3.89172; 58.6912; 
0.685049; 3.89336; 58.6576; 
0.673778; 3.89489; 58.6234; 
0.662601; 3.89633; 58.5887; 
0.651517; 3.89768; 58.5535; 
0.640527; 3.89892; 58.5177; 
0.62963; 3.90007; 58.4814; 
0.618827; 3.90112; 58.4445; 
0.608117; 3.90208; 58.407; 
0.597501; 3.90294; 58.369; 
0.586978; 3.90371; 58.3305; 
0.576549; 3.90438; 58.2914; 
0.566213; 3.90496; 58.2517; 
0.555971; 3.90544; 58.2115; 
0.545822; 3.90582; 58.1708; 
0.535766; 3.90611; 58.1295; 
0.525805; 3.90631; 58.0877; 
0.515936; 3.90642; 58.0453; 
0.506161; 3.90643; 58.0024; 
0.49648; 3.90634; 57.9589; 
0.486892; 3.90617; 57.9149; 
0.477398; 3.9059; 57.8703; 
0.467997; 3.90554; 57.8252; 
0.458689; 3.90508; 57.7796; 
0.449475; 3.90453; 57.7333; 
0.440355; 3.9039; 57.6866; 
0.431328; 3.90317; 57.6393; 
0.422394; 3.90234; 57.5914; 
0.413554; 3.90143; 57.5429; 
0.404807; 3.90043; 57.494; 
0.396154; 3.89933; 57.4444; 
0.387595; 3.89815; 57.3943; 
0.379129; 3.89687; 57.3437; 
0.370756; 3.8955; 57.2925; 
0.362477; 3.89405; 57.2407; 
0.354291; 3.8925; 57.1883; 
0.346199; 3.89087; 57.1354; 
0.3382; 3.88914; 57.082; 
0.330295; 3.88733; 57.0279; 
0.322483; 3.88543; 56.9733; 
0.314765; 3.88344; 56.9181; 
0.30714; 3.88136; 56.8624; 
0.299609; 3.87919; 56.8061; 
0.292171; 3.87693; 56.7492; 
0.284827; 3.87459; 56.6917; 
0.277576; 3.87216; 56.6336; 
0.270419; 3.86964; 56.575; 
0.263355; 3.86704; 56.5157; 
0.256385; 3.86435; 56.4559; 
0.249508; 3.86157; 56.3955; 
0.242725; 3.85871; 56.3345; 
0.236035; 3.85576; 56.2729; 
0.229438; 3.85272; 56.2107; 
0.222935; 3.8496; 56.1479; 
0.216526; 3.84639; 56.0845; 
0.21021; 3.8431; 56.0205; 
0.203988; 3.83973; 55.9558; 
0.197859; 3.83626; 55.8906; 
0.191823; 3.83272; 55.8247; 
0.185881; 3.82909; 55.7583; 
0.180033; 3.82537; 55.6912; 
0.174277; 3.82157; 55.6235; 
0.168616; 3.81769; 55.5551; 
0.163048; 3.81372; 55.4861; 
0.157573; 3.80968; 55.4165; 
0.152192; 3.80554; 55.3462; 
0.146905; 3.80133; 55.2753; 
0.14171; 3.79703; 55.2038; 
0.13661; 3.79265; 55.1316; 
0.131603; 3.78819; 55.0587; 
0.126689; 3.78365; 54.9852; 
0.121869; 3.77902; 54.911; 
0.117142; 3.77431; 54.8361; 
0.112509; 3.76953; 54.7606; 
0.107969; 3.76466; 54.6844; 
0.103523; 3.75971; 54.6075; 
0.09917; 3.75468; 54.53; 
0.0949108; 3.74956; 54.4517; 
0.090745; 3.74437; 54.3727; 
0.0866727; 3.7391; 54.2931; 
0.0826938; 3.73375; 54.2127; 
0.0788085; 3.72832; 54.1316; 
0.0750166; 3.72281; 54.0498; 
0.0713183; 3.71722; 53.9673; 
0.0677134; 3.71155; 53.884; 
0.064202; 3.70581; 53.8001; 
0.0607841; 3.69998; 53.7153; 
0.0574596; 3.69408; 53.6299; 
0.0542287; 3.6881; 53.5437; 
0.0510912; 3.68204; 53.4567; 
0.0480473; 3.6759; 53.369; 
0.0450968; 3.66969; 53.2805; 
0.0422398; 3.6634; 53.1912; 
0.0394762; 3.65703; 53.1011; 
0.0368062; 3.65058; 53.0103; 
0.0342297; 3.64406; 52.9187; 
0.0317466; 3.63746; 52.8262; 
0.029357; 3.63079; 52.733; 
0.0270609; 3.62404; 52.6389; 
0.0248583; 3.61722; 52.544; 
0.0227492; 3.61031; 52.4483; 
0.0207335; 3.60334; 52.3518; 
0.0188114; 3.59629; 52.2544; 
0.0169827; 3.58916; 52.1562; 
0.0152475; 3.58196; 52.0571; 
0.0136058; 3.57469; 51.9571; 
0.0120576; 3.56734; 51.8563; 
0.0106029; 3.55992; 51.7546; 
0.00924166; 3.55242; 51.6519; 
0.0079739; 3.54485; 51.5484; 
0.00679963; 3.53721; 51.444; 
0.00571884; 3.52949; 51.3387; 
0.00473154; 3.5217; 51.2324; 
0.00383772; 3.51384; 51.1252; 
0.00303739; 3.5059; 51.0171; 
0.00233055; 3.4979; 50.908; 
0.00171719; 3.48982; 50.7979; 
0.00119732; 3.48167; 50.6869; 
0.000770952; 3.47345; 50.5749; 
0.000438092; 3.46515; 50.4619; 
0.00019881; 3.45679; 50.3479; 
5.3692e-05; 3.44835; 50.2329; 
-7.37209e-07; 3.43985; 50.1168; 
-7.37209e-07; 3.43131; 50.0002; 
-7.37209e-07; 3.4228; 49.8837; 
-7.37209e-07; 3.41431; 49.7672; 
-7.37209e-07; 3.40585; 49.6507; 
-7.37209e-07; 3.3974; 49.5343; 
-7.37209e-07; 3.38898; 49.418; 
-7.37209e-07; 3.38058; 49.3017; 
-7.37209e-07; 3.37221; 49.1855; 
-7.37209e-07; 3.36386; 49.0693; 
-7.37209e-07; 3.35553; 48.9532; 
-7.37209e-07; 3.34722; 48.8371; 
-7.37209e-07; 3.33894; 48.7212; 
-7.37209e-07; 3.33068; 48.6052; 
-7.37209e-07; 3.32244; 48.4893; 
-7.37209e-07; 3.31422; 48.3735; 
-7.37209e-07; 3.30603; 48.2578; 
-7.37209e-07; 3.29786; 48.1421; 
-7.37209e-07; 3.28971; 48.0265; 
-7.37209e-07; 3.28158; 47.9109; 
-7.37209e-07; 3.27348; 47.7954; 
-7.37209e-07; 3.26539; 47.68; 
-7.37209e-07; 3.25734; 47.5646; 
-7.37209e-07; 3.2493; 47.4493; 
-7.37209e-07; 3.24128; 47.3341; 
-7.37209e-07; 3.23329; 47.219; 
-7.37209e-07; 3.22532; 47.1039; 
-7.37209e-07; 3.21737; 46.9889; 
-7.37209e-07; 3.20945; 46.874; 
-7.37209e-07; 3.20154; 46.7591; 
-7.37209e-07; 3.19366; 46.6443; 
-7.37209e-07; 3.1858; 46.5296; 
-7.37209e-07; 3.17796; 46.415; 
-7.37209e-07; 3.17015; 46.3004; 
-7.37209e-07; 3.16235; 46.186; 
-7.37209e-07; 3.15458; 46.0716; 
-7.37209e-07; 3.14683; 45.9573; 
-7.37209e-07; 3.1391; 45.8431; 
-7.37209e-07; 3.1314; 45.7289; 
-7.37209e-07; 3.12371; 45.6149; 
-7.37209e-07; 3.11605; 45.5009; 
-7.37209e-07; 3.10841; 45.387; 
-7.37209e-07; 3.10079; 45.2732; 
-7.37209e-07; 3.09319; 45.1595; 
-7.37209e-07; 3.08561; 45.0459; 
-7.37209e-07; 3.07806; 44.9323; 
-7.37209e-07; 3.07052; 44.8189; 
-7.37209e-07; 3.06301; 44.7055; 
-7.37209e-07; 3.05552; 44.5923; 
-7.37209e-07; 3.04805; 44.4791; 
-7.37209e-07; 3.0406; 44.3661; 
-7.37209e-07; 3.03318; 44.2531; 
-7.37209e-07; 3.02577; 44.1402; 
-7.37209e-07; 3.01839; 44.0274; 
-7.37209e-07; 3.01102; 43.9147; 
-7.37209e-07; 3.00368; 43.8021; 
-7.37209e-07; 2.99636; 43.6897; 
-7.37209e-07; 2.98906; 43.5773; 
-7.37209e-07; 2.98178; 43.465; 
-7.37209e-07; 2.97453; 43.3528; 
-7.37209e-07; 2.96729; 43.2407; 
-7.37209e-07; 2.96008; 43.1288; 
-7.37209e-07; 2.95288; 43.0169; 
-7.37209e-07; 2.94571; 42.9051; 
-7.37209e-07; 2.93855; 42.7935; 
-7.37209e-07; 2.93142; 42.6819; 
-7.37209e-07; 2.92431; 42.5705; 
-7.37209e-07; 2.91722; 42.4592; 
-7.37209e-07; 2.91015; 42.348; 
-7.37209e-07; 2.9031; 42.2369; 
-7.37209e-07; 2.89608; 42.1259; 
-7.37209e-07; 2.88907; 42.015; 
-7.37209e-07; 2.88208; 41.9043; 
-7.37209e-07; 2.87511; 41.7936; 
-7.37209e-07; 2.86817; 41.6831; 
-7.37209e-07; 2.86124; 41.5727; 
-7.37209e-07; 2.85434; 41.4624; 
-7.37209e-07; 2.84745; 41.3522; 
-7.37209e-07; 2.84059; 41.2422; 
-7.37209e-07; 2.83375; 41.1323; 
-7.37209e-07; 2.82692; 41.0225; 
-7.37209e-07; 2.82012; 40.9128; 
-7.37209e-07; 2.81334; 40.8032; 
-7.37209e-07; 2.80657; 40.6938; 
-7.37209e-07; 2.79983; 40.5845; 
-7.37209e-07; 2.79311; 40.4753; 
-7.37209e-07; 2.7864; 40.3663; 
-7.37209e-07; 2.77972; 40.2574; 
-7.37209e-07; 2.77306; 40.1486; 
-7.37209e-07; 2.76642; 40.0399; 
-7.37209e-07; 2.75979; 39.9314; 
-7.37209e-07; 2.75319; 39.823; 
-7.37209e-07; 2.74661; 39.7148; 
-7.37209e-07; 2.74005; 39.6067; 
-7.37209e-07; 2.7335; 39.4987; 
-7.37209e-07; 2.72698; 39.3908; 
-7.37209e-07; 2.72048; 39.2831; 
-7.37209e-07; 2.71399; 39.1755; 
-7.37209e-07; 2.70753; 39.0681; 
-7.37209e-07; 2.70108; 38.9608; 
-7.37209e-07; 2.69466; 38.8537; 
-7.37209e-07; 2.68825; 38.7467; 
-7.37209e-07; 2.68187; 38.6398; 
-7.37209e-07; 2.6755; 38.5331; 
-7.37209e-07; 2.66915; 38.4265; 
-7.37209e-07; 2.66282; 38.3201; 
-7.37209e-07; 2.65652; 38.2138; 
-7.37209e-07; 2.65023; 38.1077; 
-7.37209e-07; 2.64396; 38.0017; 
-7.37209e-07; 2.63771; 37.8959; 
-7.37209e-07; 2.63147; 37.7902; 
-7.37209e-07; 2.62526; 37.6846; 
-7.37209e-07; 2.61907; 37.5793; 
-7.37209e-07; 2.6129; 37.474; 
-7.37209e-07; 2.60674; 37.369; 
-7.37209e-07; 2.6006; 37.2641; 
-7.37209e-07; 2.59449; 37.1593; 
-7.37209e-07; 2.58839; 37.0547; 
-7.37209e-07; 2.58231; 36.9503; 
-7.37209e-07; 2.57625; 36.846; 
-7.37209e-07; 2.57021; 36.7418; 
-7.37209e-07; 2.56419; 36.6379; 
-7.37209e-07; 2.55818; 36.5341; 
-7.37209e-07; 2.5522; 36.4304; 
-7.37209e-07; 2.54623; 36.327; 
-7.37209e-07; 2.54028; 36.2236; 
-7.37209e-07; 2.53436; 36.1205; 
-7.37209e-07; 2.52845; 36.0175; 
-7.37209e-07; 2.52255; 35.9147; 
-7.37209e-07; 2.51668; 35.812; 
-7.37209e-07; 2.51083; 35.7096; 
-7.37209e-07; 2.50499; 35.6073; 
-7.37209e-07; 2.49917; 35.5051; 
-7.37209e-07; 2.49337; 35.4032; 
-7.37209e-07; 2.48759; 35.3014; 
-7.37209e-07; 2.48183; 35.1997; 
-7.37209e-07; 2.47608; 35.0983; 
-7.37209e-07; 2.47036; 34.997; 
-7.37209e-07; 2.46465; 34.8959; 
-7.37209e-07; 2.45896; 34.795; 
-7.37209e-07; 2.45329; 34.6942; 
-7.37209e-07; 2.44763; 34.5937; 
-7.37209e-07; 2.442; 34.4933; 
-7.37209e-07; 2.43638; 34.3931; 
-7.37209e-07; 2.43078; 34.293; 
-7.37209e-07; 2.4252; 34.1932; 
-7.37209e-07; 2.41963; 34.0935; 
-7.37209e-07; 2.41409; 33.994; 
-7.37209e-07; 2.40856; 33.8947; 
-7.37209e-07; 2.40305; 33.7956; 
-7.37209e-07; 2.39755; 33.6967; 
-7.37209e-07; 2.39208; 33.5979; 
-7.37209e-07; 2.38662; 33.4994; 
-7.37209e-07; 2.38118; 33.401; 
-7.37209e-07; 2.37576; 33.3028; 
-7.37209e-07; 2.37035; 33.2049; 
-7.37209e-07; 2.36497; 33.1071; 
-7.37209e-07; 2.3596; 33.0094; 
-7.37209e-07; 2.35425; 32.912; 
-7.37209e-07; 2.34891; 32.8148; 
-7.37209e-07; 2.34359; 32.7178; 
-7.37209e-07; 2.33829; 32.6209; 
-7.37209e-07; 2.33301; 32.5243; 
-7.37209e-07; 2.32774; 32.4278; 
-7.37209e-07; 2.3225; 32.3316; 
-7.37209e-07; 2.31727; 32.2355; 
-7.37209e-07; 2.31205; 32.1397; 
-7.37209e-07; 2.30685; 32.044; 
-7.37209e-07; 2.30167; 31.9486; 
-7.37209e-07; 2.29651; 31.8533; 
-7.37209e-07; 2.29137; 31.7582; 
-7.37209e-07; 2.28624; 31.6634; 
-7.37209e-07; 2.28113; 31.5687; 
-7.37209e-07; 2.27603; 31.4743; 
-7.37209e-07; 2.27095; 31.38; 
-7.37209e-07; 2.26589; 31.286; 
-7.37209e-07; 2.26085; 31.1921; 
-7.37209e-07; 2.25582; 31.0985; 
-7.37209e-07; 2.25081; 31.0051; 
-7.37209e-07; 2.24581; 30.9119; 
-7.37209e-07; 2.24084; 30.8189; 
-7.37209e-07; 2.23588; 30.7261; 
-7.37209e-07; 2.23093; 30.6335; 
-7.37209e-07; 2.226; 30.5411; 
-7.37209e-07; 2.22109; 30.4489; 
-7.37209e-07; 2.2162; 30.3569; 
-7.37209e-07; 2.21132; 30.2652; 
-7.37209e-07; 2.20645; 30.1737; 
-7.37209e-07; 2.20161; 30.0823; 
-7.37209e-07; 2.19678; 29.9912; 
-7.37209e-07; 2.19197; 29.9003; 
-7.37209e-07; 2.18717; 29.8097; 
-7.37209e-07; 2.18239; 29.7192; 
-7.37209e-07; 2.17762; 29.6289; 
-7.37209e-07; 2.17287; 29.5389; 
